0	8205.85	0
1	370.618	0
2	302.362	0
3	302.362	10
4	253.328	10
5	193.624	10
6	193.624	10
7	193.624	10
8	193.624	10
9	103.308	10
10	96.3545	10
11	96.3545	10
12	71.2032	10
13	71.2032	10
14	49.921	20
15	49.921	20
16	49.921	20
17	49.921	20
18	49.921	20
19	49.921	20
20	49.921	20
21	49.921	20
22	38.4785	20
23	38.4785	20
24	38.4785	20
25	38.4785	20
26	38.4785	20
27	38.4785	20
28	38.4785	20
29	38.4785	20
30	33.4844	20
31	33.4844	30
32	24.934	30
33	24.934	30
34	24.934	30
35	24.934	30
36	24.934	30
37	24.934	30
38	24.934	30
39	24.934	30
40	24.934	30
41	24.934	30
42	11.5282	40
43	11.5282	40
44	11.5282	40
45	11.5282	40
46	6.84444	40
47	6.84444	40
48	6.84444	40
49	6.84444	40
50	6.84444	40
51	6.84444	40
52	6.84444	40
53	6.84444	40
54	6.84444	40
55	6.84444	40
56	6.84444	40
57	6.84444	40
58	4.00595	40
59	4.00595	50
60	4.00595	50
61	4.00595	50
62	4.00595	50
63	4.00595	50
64	4.00595	50
65	4.00595	50
66	2.88734	50
67	2.88734	50
68	2.88734	50
69	2.88734	50
70	2.88734	60
71	2.88734	60
72	2.88734	60
73	2.88734	60
74	2.88734	60
75	2.88734	60
76	2.88734	60
77	2.88734	60
78	2.88734	60
79	2.88734	60
80	2.88734	60
81	2.88734	60
82	2.3691	60
83	2.3691	60
84	2.3691	60
85	2.3691	60
86	2.3691	60
87	2.3691	70
88	2.3691	70
89	2.3691	70
90	2.3691	70
91	2.3691	70
92	2.3691	70
93	2.3691	70
94	2.3691	70
95	2.3691	70
96	2.3691	70
97	2.3691	70
98	2.3691	80
99	2.01068	80
