0	7906.89	0
1	394.249	0
2	335.928	0
3	335.928	0
4	335.928	0
5	38.0758	0
6	38.0758	0
7	38.0758	0
8	38.0758	0
9	38.0758	0
10	38.0758	0
11	38.0758	0
12	38.0758	0
13	38.0758	0
14	38.0758	10
15	38.0758	10
16	38.0758	10
17	38.0758	10
18	38.0758	10
19	38.0758	10
20	38.0758	10
21	38.0758	10
22	38.0758	10
23	38.0758	10
24	38.0758	10
25	38.0758	20
26	38.0758	20
27	38.0758	20
28	38.0758	20
29	38.0758	20
30	38.0758	20
31	38.0758	20
32	11.8102	20
33	11.8102	20
34	11.8102	20
35	11.8102	20
36	11.8102	20
37	11.8102	20
38	11.8102	20
39	11.8102	20
40	11.8102	20
41	11.8102	20
42	11.8102	30
43	11.8102	30
44	11.8102	30
45	11.8102	30
46	11.8102	30
47	11.8102	30
48	11.8102	30
49	11.8102	30
50	11.8102	30
51	11.8102	30
52	3.45404	30
53	3.45404	30
54	3.45404	30
55	3.45404	40
56	3.45404	40
57	3.45404	40
58	3.45404	40
59	3.45404	40
60	3.45404	40
61	3.45404	40
62	2.23296	40
63	2.23296	40
64	2.23296	40
65	2.23296	40
66	2.23296	40
67	2.23296	40
68	2.23296	40
69	2.23296	40
70	2.23296	40
71	2.23296	40
72	0.443627	40
73	0.443627	40
74	0.443627	40
75	0.443627	40
76	0.443627	50
77	0.443627	50
78	0.443627	50
79	0.443627	50
80	0.443627	50
81	0.443627	50
82	0.443627	50
83	0.443627	50
84	0.443627	50
85	0.443627	50
86	0.443627	50
87	0.443627	50
88	0.443627	50
89	0.443627	50
90	0.443627	60
91	0.443627	60
92	0.443627	60
93	0.443627	60
94	0.443627	60
95	0.443627	60
96	0.443627	60
97	0.443627	60
98	0.443627	60
99	0.443627	60
