0	164.465
1	12.718
2	3.46543
3	3.46543
4	3.46543
5	0.202059
6	0.202059
7	0.202059
8	0.202059
9	0.202059
10	-1.61979
11	-1.61979
12	-3.24638
13	-4.47099
14	-4.47099
15	-4.47099
16	-4.47099
17	-4.47099
18	-4.47099
19	-4.47099
20	-4.47099
21	-4.47099
22	-4.47099
23	-4.47099
24	-1.03159
25	-1.03163
26	-1.03163
27	-1.03163
28	-1.03163
29	-1.03163
30	-1.03163
31	-1.03163
32	-1.03163
33	-1.03163
34	-1.03163
35	-1.03163
36	-1.03163
37	-1.03163
38	-1.03163
39	-1.03163
40	-1.03163
41	-1.03163
42	-1.03163
43	-1.03163
44	-1.03163
45	-1.03163
46	-1.03163
47	-1.03163
48	-1.03163
49	-1.03163
50	-1.03163
51	-1.03163
52	-1.03163
53	-1.03163
54	-1.03163
55	-1.03163
56	-1.03163
57	-1.03163
58	-1.03163
59	-1.03163
60	-1.03163
61	-1.03163
62	-1.03163
63	-1.03163
64	-1.03163
65	-1.03163
66	-1.03163
67	-1.03163
68	-1.03163
69	-1.03163
70	-1.03163
71	-1.03163
72	-1.03163
73	-1.03163
74	-1.03163
75	-1.03163
76	-1.03163
77	-1.03163
78	-1.03163
79	-1.03163
80	-1.03163
81	-1.03163
82	-1.03163
83	-1.03163
84	-1.03163
85	-1.03163
86	-1.03163
87	-1.03163
88	-186.688
89	-186.731
90	-186.731
91	-186.731
92	-186.731
93	-186.731
94	-186.731
95	-186.731
96	-186.731
97	-186.731
98	-186.731
99	-186.731
100	-186.731
101	-186.731
102	-186.731
103	-186.731
104	-186.731
105	-186.731
106	-186.731
107	-186.731
108	-186.731
109	-186.731
110	-186.731
111	-186.731
112	-186.731
113	-186.731
114	0.00502173
115	0.00133876
116	0.00010707
117	1.2102e-05
118	1.2102e-05
119	8.71737e-06
120	2.60454e-06
121	2.60454e-06
122	1.97424e-06
123	8.68474e-07
124	8.68474e-07
125	8.68474e-07
126	8.68474e-07
127	1.29084e-07
128	1.29084e-07
129	1.29084e-07
130	1.29084e-07
131	1.29084e-07
132	5.90678e-08
133	5.90678e-08
134	5.90678e-08
135	5.90678e-08
136	5.90678e-08
137	5.90678e-08
138	5.90678e-08
139	5.90678e-08
140	5.90678e-08
141	5.90678e-08
142	5.90678e-08
143	5.90678e-08
144	5.90678e-08
145	5.90678e-08
146	5.90678e-08
147	5.90678e-08
148	2.19597e-08
149	2.19597e-08
150	2.19597e-08
151	2.19597e-08
152	2.19597e-08
153	2.19597e-08
154	2.19597e-08
155	2.19597e-08
156	2.19597e-08
157	2.19597e-08
158	1.15272e-08
159	1.15272e-08
160	1.15272e-08
161	1.15272e-08
162	1.15272e-08
163	1.15272e-08
164	1.15272e-08
165	1.15272e-08
166	6.64778e-09
167	6.64778e-09
168	6.64778e-09
169	6.64778e-09
170	6.64778e-09
171	6.64778e-09
172	6.64778e-09
173	6.64778e-09
174	6.64778e-09
175	6.64778e-09
176	6.64778e-09
177	6.64778e-09
178	6.64778e-09
179	6.64778e-09
180	6.64778e-09
181	6.64778e-09
182	6.64778e-09
183	3.88711e-09
184	3.88711e-09
185	0.000368606
186	3.57185e-07
187	3.57185e-07
188	3.57185e-07
189	3.57185e-07
190	3.55238e-07
191	3.55238e-07
192	5.26736e-08
193	5.26736e-08
194	5.26736e-08
195	5.26736e-08
196	1.65698e-08
197	1.65698e-08
198	1.65698e-08
199	1.65698e-08
200	1.65698e-08
201	1.65698e-08
202	1.65698e-08
203	1.64976e-08
204	1.64976e-08
205	1.64976e-08
206	9.39017e-09
207	9.39017e-09
208	9.39017e-09
209	9.39017e-09
210	9.39017e-09
211	9.39017e-09
212	9.39017e-09
213	9.39017e-09
214	9.39017e-09
215	9.39017e-09
216	9.39017e-09
217	9.39017e-09
218	2.01405e-09
219	2.01405e-09
220	2.01405e-09
221	2.01405e-09
222	3.02867e-10
223	3.02867e-10
224	3.02867e-10
225	3.02867e-10
226	3.02867e-10
227	3.02867e-10
228	3.02867e-10
229	3.02867e-10
230	3.02867e-10
231	3.02867e-10
232	3.02867e-10
233	3.02867e-10
234	3.02867e-10
235	3.02867e-10
236	3.02867e-10
237	3.02867e-10
238	3.02867e-10
239	3.02867e-10
240	3.02867e-10
241	3.02867e-10
242	3.02867e-10
243	3.02867e-10
244	3.02867e-10
245	3.02867e-10
246	3.02867e-10
247	3.02867e-10
248	3.02867e-10
249	3.02867e-10
250	3.02867e-10
251	3.02867e-10
252	3.02867e-10
253	3.02867e-10
254	3.02867e-10
255	3.02867e-10
256	3.02867e-10
257	3.02867e-10
258	3.02867e-10
259	3.02867e-10
260	3.02867e-10
261	2.86042e-11
262	7.73637e-12
263	7.73637e-12
264	7.73637e-12
265	7.73637e-12
266	5.3562e-12
267	5.3562e-12
268	8.19291e-13
269	8.19291e-13
270	8.19291e-13
271	8.19291e-13
272	8.19291e-13
273	8.19291e-13
274	8.19291e-13
275	8.19291e-13
276	8.19291e-13
277	8.19291e-13
278	8.19291e-13
279	8.19291e-13
280	8.19291e-13
281	8.19291e-13
282	8.19291e-13
283	8.19291e-13
284	8.19291e-13
285	8.19291e-13
286	8.19291e-13
287	8.19291e-13
288	8.19291e-13
289	8.19291e-13
290	8.19291e-13
291	8.19291e-13
292	8.19291e-13
293	8.19291e-13
294	8.19291e-13
295	8.19291e-13
296	8.19291e-13
297	8.19291e-13
298	8.19291e-13
299	8.19291e-13
300	2.01731e-13
301	2.01731e-13
302	2.01731e-13
303	2.01731e-13
304	2.01731e-13
305	2.01731e-13
306	2.01731e-13
307	2.01731e-13
308	2.01731e-13
309	2.01731e-13
310	2.01731e-13
311	2.01731e-13
312	2.01731e-13
313	2.01731e-13
314	2.01731e-13
315	2.01731e-13
316	2.01731e-13
317	2.01731e-13
318	2.01731e-13
319	2.01731e-13
320	2.01731e-13
321	2.01731e-13
322	2.01731e-13
323	2.01731e-13
324	2.01731e-13
325	2.01731e-13
326	2.01731e-13
327	2.01731e-13
328	2.01731e-13
329	2.01731e-13
330	2.01731e-13
331	2.01731e-13
332	2.01731e-13
333	2.01731e-13
334	2.01731e-13
335	2.01731e-13
336	2.01731e-13
337	2.01731e-13
338	2.01731e-13
339	2.01731e-13
340	2.01731e-13
341	2.01731e-13
342	2.01731e-13
343	2.01731e-13
344	2.01731e-13
345	2.01731e-13
346	2.01731e-13
347	2.01731e-13
348	2.01731e-13
349	2.01731e-13
350	2.01731e-13
351	2.01731e-13
352	2.01731e-13
353	2.01731e-13
354	2.01731e-13
355	2.01731e-13
356	2.01731e-13
357	2.01731e-13
358	2.01731e-13
359	1.31786e-13
360	3.48924e-15
361	3.48924e-15
362	3.48924e-15
363	3.48924e-15
364	3.48924e-15
365	3.48924e-15
366	3.48924e-15
367	3.48924e-15
368	3.48924e-15
369	3.48924e-15
370	3.48924e-15
371	3.48924e-15
372	3.48924e-15
373	3.48924e-15
374	3.48924e-15
375	3.48924e-15
376	3.48924e-15
377	3.48924e-15
378	3.48924e-15
379	3.48924e-15
380	3.48924e-15
381	3.48924e-15
382	3.48924e-15
383	3.48924e-15
384	3.48924e-15
385	3.48924e-15
386	3.48924e-15
387	3.48924e-15
388	3.48924e-15
389	3.48924e-15
390	3.48924e-15
391	3.48924e-15
392	3.48924e-15
393	3.48924e-15
394	3.48924e-15
395	3.48924e-15
396	3.48924e-15
397	3.48924e-15
398	3.48924e-15
399	3.48924e-15
400	3.48924e-15
401	3.48924e-15
402	3.48924e-15
403	3.48924e-15
404	3.48924e-15
405	3.48924e-15
406	3.48924e-15
407	3.48924e-15
408	3.48924e-15
409	3.48924e-15
410	3.48924e-15
411	3.48924e-15
412	3.48924e-15
413	3.48924e-15
414	3.48924e-15
415	3.48924e-15
416	3.48924e-15
417	3.48924e-15
418	3.48924e-15
419	3.48924e-15
420	3.48924e-15
421	3.48924e-15
422	3.48924e-15
423	3.48924e-15
424	3.48924e-15
425	3.48924e-15
426	3.48924e-15
427	3.48924e-15
428	3.48924e-15
429	3.48924e-15
430	3.48924e-15
431	3.48924e-15
432	3.48924e-15
433	3.48924e-15
434	3.48924e-15
435	3.48924e-15
436	3.48924e-15
437	3.48924e-15
438	3.48924e-15
439	3.48924e-15
440	3.48924e-15
441	3.48924e-15
442	3.48924e-15
443	3.48924e-15
444	3.48924e-15
445	3.48924e-15
446	3.48924e-15
447	3.48924e-15
448	3.48924e-15
449	3.48924e-15
450	3.48924e-15
451	3.48924e-15
452	3.48924e-15
453	3.48924e-15
454	3.48924e-15
455	3.48924e-15
456	3.48924e-15
457	3.48924e-15
458	3.48924e-15
459	3.48924e-15
460	3.48924e-15
461	3.48924e-15
462	3.48924e-15
463	3.48924e-15
464	3.48924e-15
465	3.48924e-15
466	3.48924e-15
467	3.48924e-15
468	3.48924e-15
469	3.48924e-15
470	3.48924e-15
471	3.48924e-15
472	3.48924e-15
473	3.48924e-15
474	3.48924e-15
475	3.48924e-15
476	3.48924e-15
477	3.48924e-15
478	3.48924e-15
479	3.48924e-15
480	3.48924e-15
481	3.48924e-15
482	3.48924e-15
483	3.48924e-15
484	3.48924e-15
485	3.48924e-15
486	3.48924e-15
487	3.48924e-15
488	3.48924e-15
489	3.48924e-15
490	3.48924e-15
491	3.48924e-15
492	3.48924e-15
493	3.48924e-15
494	3.48924e-15
495	3.48924e-15
496	3.48924e-15
497	3.48924e-15
498	3.48924e-15
499	3.48924e-15
500	3.48924e-15
501	3.48924e-15
502	3.48924e-15
503	3.48924e-15
504	3.48924e-15
505	3.48924e-15
506	3.48924e-15
507	3.48924e-15
508	3.48924e-15
509	3.48924e-15
510	3.48924e-15
511	3.48924e-15
512	3.48924e-15
513	3.48924e-15
514	3.48924e-15
515	3.48924e-15
516	3.48924e-15
517	3.48924e-15
518	3.48924e-15
519	3.48924e-15
520	3.48924e-15
521	3.48924e-15
522	3.48924e-15
523	3.48924e-15
524	3.48924e-15
525	3.48924e-15
526	3.48924e-15
527	3.48924e-15
528	3.48924e-15
529	3.48924e-15
530	3.48924e-15
531	3.48924e-15
532	3.48924e-15
533	3.48924e-15
534	3.48924e-15
535	3.48924e-15
536	3.48924e-15
537	3.48924e-15
538	3.48924e-15
539	3.48924e-15
540	3.48924e-15
541	3.48924e-15
542	3.48924e-15
543	3.48924e-15
544	3.48924e-15
545	3.48924e-15
546	3.48924e-15
547	3.48924e-15
548	3.48924e-15
549	3.48924e-15
550	3.48924e-15
551	3.48924e-15
552	3.48924e-15
553	3.48924e-15
554	3.48924e-15
555	3.48924e-15
556	3.48924e-15
557	3.48924e-15
558	3.48924e-15
559	3.48924e-15
560	3.48924e-15
561	3.48924e-15
562	3.48924e-15
563	3.48924e-15
564	3.48924e-15
565	3.48924e-15
566	3.48924e-15
567	3.48924e-15
568	3.48924e-15
569	3.48924e-15
570	3.48924e-15
571	3.48924e-15
572	3.48924e-15
573	3.48924e-15
574	3.48924e-15
575	3.48924e-15
576	3.48924e-15
577	3.48924e-15
578	3.48924e-15
579	3.48924e-15
580	3.48924e-15
581	3.48924e-15
582	3.48924e-15
583	3.48924e-15
584	3.48924e-15
585	3.48924e-15
586	3.48924e-15
587	3.48924e-15
588	3.48924e-15
589	3.48924e-15
590	3.48924e-15
591	3.48924e-15
592	3.48924e-15
593	3.48924e-15
594	3.48924e-15
595	3.48924e-15
596	3.48924e-15
597	3.48924e-15
598	3.48924e-15
599	3.48924e-15
600	3.48924e-15
601	3.48924e-15
602	3.48924e-15
603	3.48924e-15
604	3.48924e-15
605	3.48924e-15
606	3.48924e-15
607	3.48924e-15
608	3.48924e-15
609	3.48924e-15
610	3.48924e-15
611	3.48924e-15
612	3.48924e-15
613	3.48924e-15
614	3.48924e-15
615	3.48924e-15
616	3.48924e-15
617	3.48924e-15
618	3.48924e-15
619	3.48924e-15
620	3.48924e-15
621	3.48924e-15
622	3.48924e-15
623	3.48924e-15
624	3.48924e-15
625	3.48924e-15
626	3.48924e-15
627	3.48924e-15
628	3.48924e-15
629	3.48924e-15
630	3.48924e-15
631	3.48924e-15
632	3.48924e-15
633	3.48924e-15
634	3.48924e-15
635	3.48924e-15
636	3.48924e-15
637	3.48924e-15
638	3.48924e-15
639	3.48924e-15
640	3.48924e-15
641	3.48924e-15
642	2.17068e-15
643	2.17068e-15
644	2.17068e-15
645	2.17068e-15
646	2.17068e-15
647	2.17068e-15
648	2.17068e-15
649	2.17068e-15
650	2.17068e-15
651	2.17068e-15
652	2.17068e-15
653	2.17068e-15
654	2.17068e-15
655	2.17068e-15
656	2.17068e-15
657	2.17068e-15
658	2.17068e-15
659	2.17068e-15
660	2.17068e-15
661	2.17068e-15
662	2.17068e-15
663	2.17068e-15
664	2.17068e-15
665	2.17068e-15
666	2.17068e-15
667	2.17068e-15
668	2.17068e-15
669	2.17068e-15
670	2.17068e-15
671	2.17068e-15
672	2.17068e-15
673	2.17068e-15
674	2.17068e-15
675	2.17068e-15
676	2.17068e-15
677	2.17068e-15
678	2.17068e-15
679	2.17068e-15
680	2.17068e-15
681	2.17068e-15
682	2.17068e-15
683	2.17068e-15
684	2.17068e-15
685	2.17068e-15
686	2.17068e-15
687	2.17068e-15
688	2.17068e-15
689	2.17068e-15
690	2.17068e-15
691	2.17068e-15
692	2.17068e-15
693	2.17068e-15
694	2.17068e-15
