0	1378.07	0
1	291.545	0
2	186.9	0
3	186.9	0
4	186.9	0
5	101.768	0
6	101.768	0
7	101.768	0
8	101.768	10
9	101.768	10
10	93.6307	10
11	93.6307	10
12	75.7301	10
13	26.6041	10
14	26.6041	10
15	26.6041	10
16	26.6041	10
17	26.6041	10
18	26.6041	10
19	26.6041	20
20	26.6041	20
21	26.6041	20
22	26.6041	20
23	26.6041	20
24	26.6041	20
25	26.6041	20
26	26.6041	20
27	26.6041	20
28	26.6041	20
29	26.6041	20
30	15.7909	20
31	15.7909	20
32	15.7909	20
33	15.7909	20
34	15.7909	20
35	15.7909	20
36	15.7909	30
37	15.7909	30
38	15.7909	30
39	15.7909	30
40	15.7909	30
41	15.7909	30
42	8.25474	30
43	8.25474	30
44	8.25474	30
45	8.25474	30
46	8.25474	30
47	8.25474	40
48	8.25474	40
49	8.25474	40
50	8.25474	40
51	8.25474	40
52	8.25474	40
53	8.25474	40
54	8.25474	40
55	8.25474	40
56	8.25474	40
57	8.25474	40
58	8.25474	40
59	8.25474	40
60	8.25474	40
61	8.25474	40
62	8.25474	40
63	5.86063	40
64	5.86063	50
65	5.86063	50
66	5.86063	50
67	5.86063	50
68	5.86063	50
69	5.86063	50
70	5.86063	50
71	5.86063	50
72	5.86063	50
73	5.86063	50
74	5.86063	50
75	5.86063	60
76	5.86063	60
77	5.86063	60
78	5.86063	60
79	5.86063	60
80	5.86063	60
81	5.86063	60
82	5.86063	60
83	5.86063	60
84	5.86063	60
85	5.86063	60
86	5.86063	60
87	5.86063	60
88	5.86063	60
89	5.86063	60
90	5.86063	60
91	5.86063	60
92	5.86063	70
93	5.86063	70
94	5.86063	70
95	5.86063	70
96	5.86063	70
97	5.86063	70
98	5.86063	70
99	5.86063	70
