0	4798.98	0
1	314.36	0
2	198.924	0
3	198.924	0
4	198.924	0
5	6.44121	0
6	6.44121	0
7	6.44121	0
8	6.44121	0
9	6.44121	10
10	6.44121	10
11	6.44121	10
12	6.44121	10
13	6.44121	10
14	6.44121	10
15	6.44121	10
16	6.44121	10
17	6.44121	10
18	6.44121	10
19	6.44121	10
20	6.44121	20
21	6.44121	20
22	6.44121	20
23	6.44121	20
24	6.44121	20
25	6.44121	20
26	6.44121	20
27	6.44121	20
28	6.44121	20
29	6.44121	20
30	6.44121	20
31	6.44121	20
32	6.44121	20
33	6.44121	20
34	6.44121	20
35	6.44121	20
36	6.44121	20
37	6.44121	30
38	6.44121	30
39	6.44121	30
40	6.44121	30
41	6.44121	30
42	6.44121	30
43	6.44121	30
44	6.44121	30
45	6.44121	30
46	6.44121	30
47	6.44121	30
48	5.66525	40
49	5.09786	40
50	5.09786	40
51	5.09786	40
52	5.09786	40
53	5.09786	40
54	5.09786	40
55	5.09786	40
56	5.09786	40
57	5.09786	40
58	5.09786	40
59	5.09786	40
60	5.09786	40
61	5.09786	40
62	5.09786	40
63	5.09786	40
64	5.09786	40
65	5.09786	50
66	5.09786	50
67	5.09786	50
68	5.09786	50
69	5.09786	50
70	5.09786	50
71	5.09786	50
72	3.82394	50
73	3.82394	50
74	3.82394	50
75	3.82394	50
76	3.82394	60
77	3.82394	60
78	3.82394	60
79	3.82394	60
80	3.82394	60
81	3.82394	60
82	3.82394	60
83	3.82394	60
84	3.82394	60
85	3.82394	60
86	3.82394	60
87	3.61715	60
88	3.61715	60
89	3.61715	60
90	3.61715	60
91	3.61715	60
92	3.61715	70
93	3.61715	70
94	3.61715	70
95	3.61715	70
96	3.61715	70
97	3.61715	70
98	3.61715	70
99	3.61715	70
