0	5422.05	0
1	335.559	0
2	149.926	0
3	149.926	0
4	149.926	0
5	43.4234	0
6	43.4234	0
7	43.4234	0
8	43.4234	10
9	43.4234	10
10	43.4234	10
11	43.4234	10
12	25.5361	10
13	25.5361	10
14	25.5361	10
15	25.5361	10
16	25.5361	10
17	25.5361	10
18	25.5361	10
19	25.5361	10
20	25.5361	10
21	25.5361	10
22	25.5361	10
23	25.5361	10
24	25.5361	20
25	25.5361	20
26	17.1504	20
27	17.1504	20
28	10.404	20
29	10.404	20
30	10.404	20
31	10.404	20
32	10.404	20
33	10.404	20
34	10.404	20
35	10.404	20
36	10.404	20
37	10.404	20
38	10.404	20
39	10.404	20
40	10.404	30
41	10.404	30
42	10.404	30
43	10.404	30
44	10.404	30
45	10.404	30
46	6.45143	30
47	6.45143	30
48	6.45143	30
49	6.45143	30
50	6.45143	30
51	6.44259	30
52	6.44259	40
53	6.44259	40
54	6.44259	40
55	6.44259	40
56	6.44259	40
57	6.44259	40
58	6.44259	40
59	6.44259	40
60	6.44259	40
61	6.44259	40
62	4.66095	40
63	4.66095	40
64	4.66095	40
65	4.66095	40
66	4.66095	40
67	4.66095	40
68	4.66095	50
69	4.66095	50
70	4.66095	50
71	4.66095	50
72	2.70393	50
73	2.70393	50
74	2.70393	50
75	2.70393	50
76	2.70393	50
77	2.70393	50
78	2.70393	50
79	2.70393	50
80	2.70393	50
81	2.70393	50
82	2.70393	50
83	2.70393	50
84	2.70393	50
85	2.70393	60
86	2.70393	60
87	2.70393	60
88	2.70393	60
89	2.70393	60
90	2.70393	60
91	2.70393	60
92	2.70393	60
93	2.70393	60
94	2.70393	60
95	2.70393	60
96	2.70393	60
97	2.70393	60
98	2.70393	60
99	2.70393	60
