0	8839.23	0
1	541.651	0
2	104.071	0
3	104.071	0
4	104.071	0
5	104.071	0
6	104.071	0
7	104.071	0
8	104.071	0
9	104.071	0
10	74.1028	0
11	74.1028	0
12	74.1028	0
13	74.1028	0
14	70.8161	10
15	63.5332	10
16	63.5332	10
17	63.5332	10
18	19.2737	10
19	19.2737	10
20	19.2737	10
21	19.2737	10
22	18.0442	10
23	18.0442	10
24	18.0442	10
25	18.0442	20
26	18.0442	20
27	18.0442	20
28	18.0442	20
29	18.0442	20
30	18.0442	20
31	18.0442	20
32	14.3927	20
33	14.3927	20
34	14.3927	20
35	14.3927	20
36	13.6033	20
37	13.6033	20
38	13.6033	20
39	13.6033	20
40	13.6033	20
41	13.6033	20
42	12.4408	20
43	12.4408	20
44	12.4408	20
45	12.4408	20
46	12.4408	20
47	12.4408	30
48	12.4408	30
49	12.4408	30
50	12.4408	30
51	12.4408	30
52	6.66594	30
53	6.66594	30
54	6.52794	30
55	6.52794	30
56	6.52794	30
57	6.52794	30
58	6.52794	40
59	6.52794	40
60	6.52794	40
61	6.52794	40
62	6.52794	40
63	6.52794	40
64	6.52794	40
65	6.52794	40
66	6.52794	40
67	6.52794	40
68	6.52794	40
69	6.52794	40
70	5.95498	40
71	5.95498	40
72	2.31404	40
73	2.31404	40
74	2.31404	40
75	2.31404	50
76	2.31404	50
77	2.31404	50
78	2.31404	50
79	2.31404	50
80	2.31404	50
81	2.31404	50
82	2.31404	50
83	2.31404	50
84	2.31404	50
85	2.31404	50
86	2.31404	50
87	2.31404	60
88	2.31404	60
89	2.31404	60
90	2.31404	60
91	2.31404	60
92	2.31404	60
93	2.31404	60
94	2.31404	60
95	2.31404	60
96	2.31404	60
97	2.31404	60
98	2.31404	60
99	1.76047	60
