0	8191.46	0
1	296.26	0
2	133.999	0
3	133.999	0
4	133.999	0
5	69.8035	0
6	69.8035	0
7	69.8035	0
8	69.8035	0
9	53.9619	0
10	53.9619	0
11	53.9619	0
12	53.9619	0
13	53.9619	0
14	53.9619	0
15	53.9619	10
16	53.9619	10
17	50.5362	10
18	50.5362	10
19	39.9455	10
20	39.9455	10
21	35.2337	10
22	35.2337	10
23	35.2337	10
24	35.2337	10
25	35.2337	10
26	35.2337	20
27	35.2337	20
28	35.2337	20
29	35.2337	20
30	35.2337	20
31	35.2337	20
32	35.2337	20
33	35.2337	20
34	35.2337	20
35	35.2337	20
36	28.8831	20
37	28.8831	20
38	28.8831	20
39	28.8831	20
40	28.8831	20
41	28.8831	20
42	19.3859	30
43	19.3859	30
44	19.3859	30
45	19.3859	30
46	19.3859	30
47	19.3859	30
48	19.3859	30
49	19.3859	30
50	13.1355	30
51	1.91378	30
52	1.91378	30
53	1.91378	40
54	1.91378	40
55	1.91378	40
56	1.91378	40
57	1.91378	40
58	1.91378	40
59	1.91378	40
60	1.91378	40
61	1.91378	40
62	1.91378	40
63	1.91378	40
64	1.91378	40
65	1.91378	40
66	1.91378	40
67	1.91378	40
68	1.91378	40
69	1.91378	40
70	1.91378	50
71	1.91378	50
72	1.91378	50
73	1.91378	50
74	1.91378	50
75	1.91378	50
76	1.91378	50
77	1.91378	50
78	1.91378	50
79	1.91378	50
80	1.91378	50
81	1.91378	60
82	1.91378	60
83	1.91378	60
84	1.91378	60
85	1.91378	60
86	1.91378	60
87	1.91378	60
88	1.91378	60
89	1.91378	60
90	1.21476	60
91	1.21476	60
92	1.21476	60
93	1.21476	60
94	1.21476	60
95	1.21476	60
96	1.21476	60
97	1.21476	60
98	1.21476	70
99	1.21476	70
